Modelo,FPR,TPR,Threshold
Regresión Logística,0.3822044840943773,0.8962655601659751,0.4667264663196378
Regresión Logística,0.3847869468247447,0.8962655601659751,0.46356889706575266
Regresión Logística,0.3847869468247447,0.9004149377593361,0.462968482557792
Regresión Logística,0.3852564855029933,0.9004149377593361,0.46146937253818876
Regresión Logística,0.3852564855029933,0.9045643153526971,0.4608944354967583
Regresión Logística,0.38936494893766876,0.9045643153526971,0.45144199315334776
Regresión Logística,0.38936494893766876,0.9087136929460581,0.45130779316629266
Regresión Logística,0.3897171029463552,0.9087136929460581,0.45060046784513347
Regresión Logística,0.3897171029463552,0.9128630705394191,0.4503455943566108
Regresión Logística,0.3912431036506632,0.9128630705394191,0.4473247855995789
Regresión Logística,0.3912431036506632,0.91701244813278,0.44684042202259827
Regresión Logística,0.39229956567672264,0.91701244813278,0.4435815757113414
Regresión Logística,0.39229956567672264,0.921161825726141,0.44357516354193904
Regresión Logística,0.4033337246155652,0.921161825726141,0.4165419257201648
Regresión Logística,0.4033337246155652,0.9253112033195021,0.4163841354361021
Regresión Logística,0.4043901866416246,0.9253112033195021,0.4138639427474159
Regresión Logística,0.4043901866416246,0.9294605809128631,0.41349482668040405
Regresión Logística,0.41190280549360253,0.9294605809128631,0.394991400447266
Regresión Logística,0.41190280549360253,0.9336099585062241,0.3946602230432404
Regresión Logística,0.4229369644324451,0.9336099585062241,0.3685722506379248
Regresión Logística,0.4229369644324451,0.9377593360995851,0.36849691869582474
Regresión Logística,0.42469773447587744,0.9377593360995851,0.3648987317191141
Regresión Logística,0.42469773447587744,0.941908713692946,0.3648769263647163
Regresión Logística,0.4352623547364714,0.941908713692946,0.346308104390037
Regresión Logística,0.4352623547364714,0.946058091286307,0.3461499727669898
Regresión Logística,0.4373752787885902,0.946058091286307,0.34263220263035654
Regresión Logística,0.4373752787885902,0.950207468879668,0.3421776715597805
Regresión Logística,0.44641389834487616,0.950207468879668,0.32605768392463486
Regresión Logística,0.44641389834487616,0.9543568464730291,0.3260340979976985
Regresión Logística,0.447822514379622,0.9543568464730291,0.32314953850481815
Regresión Logística,0.447822514379622,0.9585062240663901,0.3229583321644082
Regresión Logística,0.45040497710998945,0.9585062240663901,0.31894056274209215
Regresión Logística,0.45040497710998945,0.9626556016597511,0.3188321445727468
Regresión Logística,0.4566263645967837,0.9626556016597511,0.31032387058195027
Regresión Logística,0.4566263645967837,0.966804979253112,0.3102474301321496
Regresión Logística,0.4860899166568846,0.966804979253112,0.27328184590823973
Regresión Logística,0.4860899166568846,0.970954356846473,0.27315686137831374
Regresión Logística,0.4971240755957272,0.970954356846473,0.2631516620950723
Regresión Logística,0.4971240755957272,0.975103734439834,0.2630160541035219
Regresión Logística,0.5288179363775091,0.975103734439834,0.23549131523285619
Regresión Logística,0.5288179363775091,0.979253112033195,0.23547671632352968
Regresión Logística,0.5427867120554055,0.979253112033195,0.22408452540117632
Regresión Logística,0.5427867120554055,0.983402489626556,0.22404787113732322
Regresión Logística,0.7572485033454631,0.983402489626556,0.09359562948594483
Regresión Logística,0.7572485033454631,0.9875518672199171,0.09358458210448252
Regresión Logística,0.7615917361192628,0.9875518672199171,0.09168463554185155
Regresión Logística,0.7615917361192628,0.991701244813278,0.09160846666370888
Regresión Logística,0.7961028289705364,0.991701244813278,0.07573958012504754
Regresión Logística,0.7961028289705364,0.995850622406639,0.07569378951325056
Regresión Logística,0.8072543725789412,0.995850622406639,0.07119866697946578
Regresión Logística,0.8072543725789412,1.0,0.07118657758317214
Regresión Logística,1.0,1.0,0.006029252716289193
Random Forest,0.0,0.0,inf
Random Forest,0.0,0.8049792531120332,1.0
Random Forest,0.0,0.8547717842323651,0.99
Random Forest,0.0,0.8879668049792531,0.97
Random Forest,0.0,0.9087136929460581,0.96
Random Forest,0.0,0.9128630705394191,0.95
Random Forest,0.0,0.9253112033195021,0.94
Random Forest,0.00011738466956215518,0.9294605809128631,0.93
Random Forest,0.00011738466956215518,0.9377593360995851,0.92
Random Forest,0.00011738466956215518,0.941908713692946,0.91
Random Forest,0.00011738466956215518,0.950207468879668,0.9
Random Forest,0.00011738466956215518,0.9543568464730291,0.88
Random Forest,0.00023476933912431035,0.9543568464730291,0.8
Random Forest,0.00023476933912431035,0.9585062240663901,0.76
Random Forest,0.0005869233478107759,0.9585062240663901,0.69
Random Forest,0.0005869233478107759,0.966804979253112,0.67
Random Forest,0.0007043080173729311,0.966804979253112,0.66
Random Forest,0.0007043080173729311,0.970954356846473,0.65
Random Forest,0.0010564620260593966,0.970954356846473,0.62
Random Forest,0.001291231365183707,0.975103734439834,0.61
Random Forest,0.001291231365183707,0.979253112033195,0.59
Random Forest,0.0015260007043080173,0.9875518672199171,0.57
Random Forest,0.0018781547129944828,0.9875518672199171,0.55
Random Forest,0.001995539382556638,0.9875518672199171,0.54
Random Forest,0.0022303087216809484,0.9875518672199171,0.53
Random Forest,0.002582462730367414,0.9875518672199171,0.52
Random Forest,0.002699847399929569,0.9875518672199171,0.5
Random Forest,0.0029346167390538794,0.9875518672199171,0.49
Random Forest,0.0030520014086160346,0.9875518672199171,0.48
Random Forest,0.0034041554173025,0.9875518672199171,0.47
Random Forest,0.004108463434675432,0.9875518672199171,0.46
Random Forest,0.004225848104237586,0.9875518672199171,0.44
Random Forest,0.004578002112924052,0.9875518672199171,0.43
Random Forest,0.005047540791172673,0.9875518672199171,0.41
Random Forest,0.005399694799859138,0.9875518672199171,0.4
Random Forest,0.005517079469421294,0.9875518672199171,0.39
Random Forest,0.006221387486794225,0.9875518672199171,0.35
Random Forest,0.00657354149548069,0.9875518672199171,0.34
Random Forest,0.0066909261650428455,0.9875518672199171,0.33
Random Forest,0.008099542199788708,0.9875518672199171,0.29
Random Forest,0.008216926869350863,0.9875518672199171,0.28
Random Forest,0.008686465547599484,0.9875518672199171,0.27
Random Forest,0.008803850217161638,0.9875518672199171,0.26
Random Forest,0.00950815823453457,0.9875518672199171,0.25
Random Forest,0.00997769691278319,0.9875518672199171,0.24
Random Forest,0.010212466251907502,0.9875518672199171,0.23
Random Forest,0.011855851625777673,0.9875518672199171,0.21
Random Forest,0.012325390304026294,0.9875518672199171,0.2
Random Forest,0.013264467660523535,0.9875518672199171,0.19
Random Forest,0.014438314356145088,0.9875518672199171,0.18
Random Forest,0.015612161051766639,0.9875518672199171,0.16
Random Forest,0.017138161756074657,0.9875518672199171,0.15
Random Forest,0.01878154712994483,0.9875518672199171,0.14
Random Forest,0.020072778495128535,0.9875518672199171,0.13
Random Forest,0.022303087216809486,0.9875518672199171,0.12
Random Forest,0.023711703251555347,0.9875518672199171,0.11
Random Forest,0.025472473294987676,0.9875518672199171,0.1
Random Forest,0.027468012677544312,0.991701244813278,0.09
Random Forest,0.029463552060100952,0.991701244813278,0.08
Random Forest,0.03204601479046836,0.991701244813278,0.07
Random Forest,0.03427632351214931,0.991701244813278,0.06
Random Forest,0.038971710294635524,0.991701244813278,0.05
Random Forest,0.04824509919004578,0.991701244813278,0.04
Random Forest,0.06092264350275854,0.995850622406639,0.03
Random Forest,0.08146496067613569,0.995850622406639,0.02
Random Forest,0.1453222209179481,0.995850622406639,0.01
Random Forest,1.0,1.0,0.0
XGBoost,0.0,0.0,inf
XGBoost,0.0,0.004149377593360996,0.9999988079071045
XGBoost,0.0,0.03319502074688797,0.9999947547912598
XGBoost,0.0,0.04149377593360996,0.9999934434890747
XGBoost,0.0,0.05394190871369295,0.9999927282333374
XGBoost,0.0,0.06224066390041494,0.9999910593032837
XGBoost,0.0,0.12863070539419086,0.9999816417694092
XGBoost,0.0,0.13692946058091288,0.999981164932251
XGBoost,0.0,0.2033195020746888,0.9999701976776123
XGBoost,0.0,0.21161825726141079,0.9999700784683228
XGBoost,0.0,0.3983402489626556,0.999935507774353
XGBoost,0.0,0.4066390041493776,0.9999332427978516
XGBoost,0.0,0.8921161825726142,0.988713264465332
XGBoost,0.00011738466956215518,0.8921161825726142,0.9878084659576416
XGBoost,0.00011738466956215518,0.9045643153526971,0.980867326259613
XGBoost,0.0009390773564972414,0.9045643153526971,0.9442340135574341
XGBoost,0.0009390773564972414,0.9087136929460581,0.9426378607749939
XGBoost,0.0010564620260593966,0.9087136929460581,0.9398794174194336
XGBoost,0.0010564620260593966,0.91701244813278,0.9181628823280334
XGBoost,0.002582462730367414,0.91701244813278,0.7764383554458618
XGBoost,0.002582462730367414,0.921161825726141,0.7361785173416138
XGBoost,0.003286770747740345,0.921161825726141,0.6611399054527283
XGBoost,0.003286770747740345,0.9253112033195021,0.6280158162117004
XGBoost,0.004225848104237586,0.9253112033195021,0.4277879595756531
XGBoost,0.004225848104237586,0.9294605809128631,0.41227981448173523
XGBoost,0.004343232773799742,0.9294605809128631,0.4027228057384491
XGBoost,0.004343232773799742,0.9336099585062241,0.40198665857315063
XGBoost,0.004812771452048363,0.9336099585062241,0.38600513339042664
XGBoost,0.004812771452048363,0.9377593360995851,0.37941625714302063
XGBoost,0.011151543608404743,0.9377593360995851,0.11743378639221191
XGBoost,0.011151543608404743,0.941908713692946,0.11677303910255432
XGBoost,0.01314708299096138,0.941908713692946,0.09160999953746796
XGBoost,0.01314708299096138,0.946058091286307,0.0915750190615654
XGBoost,0.013734006338772156,0.946058091286307,0.08378611505031586
XGBoost,0.013734006338772156,0.950207468879668,0.08094526082277298
XGBoost,0.020307547834252846,0.950207468879668,0.03715318441390991
XGBoost,0.020307547834252846,0.9543568464730291,0.03689814358949661
XGBoost,0.0214813945298744,0.9543568464730291,0.03478861600160599
XGBoost,0.0214813945298744,0.9585062240663901,0.03460962697863579
XGBoost,0.022303087216809486,0.9585062240663901,0.03113546594977379
XGBoost,0.022303087216809486,0.9626556016597511,0.03103742003440857
XGBoost,0.02242047188637164,0.9626556016597511,0.030638286843895912
XGBoost,0.02242047188637164,0.966804979253112,0.03059331327676773
XGBoost,0.04660171381617561,0.966804979253112,0.006736723706126213
XGBoost,0.04660171381617561,0.970954356846473,0.006709574721753597
XGBoost,0.05587510271158587,0.970954356846473,0.004546100739389658
XGBoost,0.05587510271158587,0.975103734439834,0.004500302020460367
XGBoost,0.05986618147669914,0.975103734439834,0.0039579798467457294
XGBoost,0.06010095081582345,0.975103734439834,0.0039553772658109665
XGBoost,0.06221387486794225,0.975103734439834,0.003688389202579856
XGBoost,0.06221387486794225,0.979253112033195,0.003688038792461157
XGBoost,0.09649019838009155,0.979253112033195,0.0014956860104575753
XGBoost,0.09672496771921588,0.979253112033195,0.0014937345404177904
XGBoost,0.1097546660406151,0.979253112033195,0.0011804411187767982
XGBoost,0.1097546660406151,0.983402489626556,0.001175748067907989
XGBoost,0.11221974410142035,0.983402489626556,0.0011298814788460732
XGBoost,0.11221974410142035,0.9875518672199171,0.00112643011379987
XGBoost,0.16363422936964434,0.9875518672199171,0.0005572402733378112
XGBoost,0.16386899870876864,0.9875518672199171,0.0005567417247220874
XGBoost,0.17525531165629768,0.9875518672199171,0.000491172366309911
XGBoost,0.175490080995422,0.9875518672199171,0.000490583770442754
XGBoost,0.19568024416011268,0.9875518672199171,0.00040385464671999216
XGBoost,0.195915013499237,0.9875518672199171,0.000403719546739012
XGBoost,0.2006104002817232,0.9875518672199171,0.0003870920045301318
XGBoost,0.2006104002817232,0.991701244813278,0.0003862607409246266
XGBoost,0.20683178776851743,0.991701244813278,0.00036701513454318047
XGBoost,0.20706655710764174,0.991701244813278,0.0003656292101368308
XGBoost,0.21340532926399813,0.991701244813278,0.00034669405431486666
XGBoost,0.21364009860312244,0.991701244813278,0.00034599719219841063
XGBoost,0.23476933912431036,0.991701244813278,0.00028695829678326845
XGBoost,0.23476933912431036,0.995850622406639,0.0002863936242647469
XGBoost,0.23512149313299682,0.995850622406639,0.00028562030638568103
XGBoost,0.23535626247212113,0.995850622406639,0.00028550269780680537
XGBoost,0.25108580819344994,0.995850622406639,0.00025219900999218225
XGBoost,0.25132057753257425,0.995850622406639,0.0002516928652767092
XGBoost,0.27244981805376217,0.995850622406639,0.00021647407265845686
XGBoost,0.2726845873928865,0.995850622406639,0.00021642578940372914
XGBoost,0.318464608522127,0.995850622406639,0.0001686894247541204
XGBoost,0.3186993778612513,0.995850622406639,0.00016852977569215
XGBoost,0.34111984974762294,0.995850622406639,0.0001478539634263143
XGBoost,0.34135461908674725,0.995850622406639,0.00014773897419217974
XGBoost,0.34158938842587155,0.995850622406639,0.00014763111539650708
XGBoost,0.3418241577649959,0.995850622406639,0.0001474767632316798
XGBoost,0.3926517196854091,0.995850622406639,0.00011322681530145928
XGBoost,0.3928864890245334,0.995850622406639,0.00011312450806144625
XGBoost,0.4371405094494659,0.995850622406639,9.144070645561442e-05
XGBoost,0.4373752787885902,0.995850622406639,9.142178896581754e-05
XGBoost,0.4656649841530696,0.995850622406639,8.018819062272087e-05
XGBoost,0.4658997534921939,0.995850622406639,8.017160143936053e-05
XGBoost,0.5126188519779317,0.995850622406639,6.543780182255432e-05
XGBoost,0.512853621317056,0.995850622406639,6.53263195999898e-05
XGBoost,0.5133231599953046,0.995850622406639,6.526243669213727e-05
XGBoost,0.5135579293344289,0.995850622406639,6.511591345770285e-05
XGBoost,0.514379622021364,0.995850622406639,6.49262365186587e-05
XGBoost,0.5146143913604884,0.995850622406639,6.491051317425445e-05
XGBoost,0.562742105880972,0.995850622406639,5.378826608648524e-05
XGBoost,0.5629768752200962,0.995850622406639,5.374238025979139e-05
XGBoost,0.5937316586453809,0.995850622406639,4.671723218052648e-05
XGBoost,0.5939664279845053,0.995850622406639,4.669211557484232e-05
XGBoost,0.6093438196971476,0.995850622406639,4.360468665254302e-05
XGBoost,0.6093438196971476,1.0,4.358132719062269e-05
XGBoost,0.6140392064796337,1.0,4.273080048733391e-05
XGBoost,0.6142739758187581,1.0,4.27145860157907e-05
XGBoost,0.6159173611926282,1.0,4.252940198057331e-05
XGBoost,0.6161521305317526,1.0,4.252405051374808e-05
XGBoost,0.6190867472708065,1.0,4.16821931139566e-05
XGBoost,0.6193215166099307,1.0,4.167980659985915e-05
XGBoost,0.6848221622256133,1.0,3.213016680092551e-05
XGBoost,0.6850569315647377,1.0,3.2116196962306276e-05
XGBoost,0.7195680244160113,1.0,2.753999797278084e-05
XGBoost,0.7198027937551356,1.0,2.7530073566595092e-05
XGBoost,0.7350628007982157,1.0,2.529631819925271e-05
XGBoost,0.7352975701373401,1.0,2.5287488824687898e-05
XGBoost,0.7492663458152365,1.0,2.3790618797647767e-05
XGBoost,0.7495011151543608,1.0,2.3789190890965983e-05
XGBoost,0.7517314238760417,1.0,2.355481956328731e-05
XGBoost,0.7519661932151661,1.0,2.354931530135218e-05
XGBoost,0.7901162108228665,1.0,1.981729656108655e-05
XGBoost,0.7903509801619908,1.0,1.9803826944553293e-05
XGBoost,0.7918769808662989,1.0,1.9647821318358183e-05
XGBoost,0.7921117502054231,1.0,1.9637818695628084e-05
XGBoost,0.798802676370466,1.0,1.8995684513356537e-05
XGBoost,0.7990374457095903,1.0,1.89922793651931e-05
XGBoost,0.8117149900223031,1.0,1.7626445696805604e-05
XGBoost,0.8119497593614274,1.0,1.757478094077669e-05
XGBoost,0.8633642446296513,1.0,1.2825101293856278e-05
XGBoost,0.8635990139687757,1.0,1.2814745787181892e-05
XGBoost,0.973471064678953,1.0,3.410065573916654e-06
XGBoost,0.9737058340180772,1.0,3.406606992939487e-06
XGBoost,0.9778142974527527,1.0,2.952107479359256e-06
XGBoost,0.978049066791877,1.0,2.9321970487217186e-06
XGBoost,1.0,1.0,1.777976308403595e-07
